NO.,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,AZS3,AZS4,AZS5,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN2I1,DN2I2,DN2I3,DN2I4,DN2I5,ASI1,ASI2,ASI3,ASI4,ASI5,DSI1,DSI2,DSI3,DSI4,DSI5,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANS3,ANS4,ANS5,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,ANI1,ANI2,ANI3,ANI4,ANI5,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5
104,1.030303,0.236915,2.233143,18.778175,0.962931,0.883249,0.189853,2.03256,22.966498,0.764845,0.635135,0.164171,-99,-99,0.484207,5.383838,6.499847,5.112143,4.442383,5.07662,3.182741,2.069288,3.97854,6.119132,3.148817,1.198437,0.301817,2.432501,18.454997,1.168589,0.152063,0.004648,0.871404,129.174204,0.151674,0.530457,0.05748,1.624232,36.714792,0.524803,0.347973,0.030097,1.273846,59.479919,0.300168,2.652284,1.437006,3.631893,7.342958,2.624014,1.739865,0.752431,2.848407,11.895984,1.500842,0.760313,0.116198,1.948518,25.834841,0.75837,6.236364,8.899835,5.48659,3.920147,5.815282,1.181818,0.31405,2.388934,16.390935,1.099171,3.308081,2.20577,4.063068,6.235395,3.295388,4.581818,4.248595,4.779306,4.538769,4.555022,0.763636,0.118017,1.951143,27.232614,0.75917,2.087838,1.083501,3.120273,9.91332,1.80101,3.818182,2.950413,4.362889,5.446523,3.795852,0.912375,0.167325,2.134495,21.529034,0.910044
105,5.87396,1.656125,11.436282,96.259673,5.462912,0.554547,0.016478,3.468287,1095.207641,0.491797,0.318767,0.008522,-99,-99,-99,269.366394,3474.008432,77.722019,2.524172,255.910381,1.535822,0.109351,5.895592,383.459671,1.487127,3.518797,0.566318,8.938504,179.968529,3.429154,0.036826,0.000059,0.920134,15508.66207,0.036795,0.243979,0.002704,2.355621,2353.391162,0.238543,0.132987,0.000943,1.694463,5077.434588,0.116038,5.61151,1.430345,11.297161,102.321355,5.486499,3.05871,0.498919,8.126361,220.758026,2.668883,0.847009,0.031245,4.412807,674.289655,0.846281,88.520072,361.25687,44.782155,7.277965,85.869313,1.9718,0.183176,6.655057,284.506127,1.875107,63.206217,175.232934,38.085175,9.326643,62.920916,5.729813,1.447874,11.461482,102.875749,5.694623,0.91427,0.03637,4.585231,634.251629,0.913935,0.843026,0.040765,4.212039,900.551035,0.694506,21.0282,19.239575,21.989997,27.576158,21.020501,0.230804,0.002356,2.299422,2522.903201,0.229018
106,4.886955,1.448147,9.426761,80.552266,4.439224,0.677547,0.030846,3.481202,611.782966,0.601175,0.392005,0.016947,-99,-99,0.261322,146.831009,1217.36034,52.287976,3.200558,140.730989,1.844948,0.186133,5.891706,219.314452,1.808951,2.879762,0.45403,7.358852,151.303907,2.82001,0.044654,0.000105,0.920957,8878.123505,0.044626,0.29315,0.004695,2.349177,1350.717988,0.287818,0.160194,0.001628,1.700275,2774.981272,0.144146,5.569848,1.695029,10.239825,71.09042,5.468542,3.043685,0.587614,7.411329,146.051646,2.738775,0.848434,0.037935,4.014356,467.269658,0.847888,58.516613,189.608398,33.114934,7.668686,56.884245,1.959916,0.222404,6.024149,197.593326,1.858143,42.575114,96.023905,28.417498,9.571522,42.428522,5.67801,1.731843,10.362348,73.354943,5.62665,0.896847,0.042389,4.127273,450.510695,0.896244,1.004691,0.064853,4.234986,491.159995,0.878529,17.040084,15.302573,17.990367,23.711089,17.02864,0.281857,0.004246,2.309974,1448.568091,0.279874
107,0.753914,0.169521,1.690945,15.575695,0.675046,0.965517,0.309156,1.875031,12.732868,0.792353,0.777778,0.348765,-99,-99,0.430331,2.529743,1.754065,3.143891,5.514145,2.414249,4,4.069204,3.991272,3.022963,3.96505,0.942675,0.232545,1.930312,14.105887,0.920377,0.191083,0.009169,0.873774,61.585015,0.190658,0.62069,0.097503,1.573236,18.769194,0.616846,0.444444,0.061728,1.287901,26.78461,0.3849,2.482759,1.560048,3.146472,4.692299,2.467385,1.777778,0.987654,2.575802,6.696152,1.539601,0.764331,0.1467,1.747548,15.396254,0.762631,3.789474,4.299169,3.790543,4.25666,3.394635,1.052632,0.32133,2.008673,11.006566,0.964753,2.018785,1.030774,2.837573,5.999841,2.00717,4.842105,6.425677,4.350283,2.854655,4.624663,0.736842,0.138504,1.712382,17.302988,0.729285,2.777778,2.439043,3.142629,5.770183,2.04206,2.947368,2.216066,3.424765,4.325747,2.917138,1.235669,0.394378,2.214353,10.011,1.216291
108,0.706767,0.231217,1.538119,15.507945,0.504304,1,1,-99,-99,0,1,1,-99,-99,0,2.360902,1.706032,2.940172,9.792046,1.903942,4.333333,4.884444,4.14315,3.070255,4.25081,0.870662,0.197156,1.855324,16.155816,0.849517,0.195584,0.009593,0.884162,59.55393,0.195291,0.666667,0.111111,1.632993,18,0.666667,0.5,0.083333,1.366025,20.78461,0.438691,2.666667,1.777778,3.265986,4.5,2.666667,2,1.333333,2.732051,5.196152,1.754765,0.782334,0.153489,1.768324,14.888483,0.781163,3.692308,5.183432,-99,-99,-99,0.923077,0.497041,1.664101,13,0.532939,2.045113,1.079993,2.848076,6.505237,2.010444,5.076923,7.843195,4.327306,4.322439,4.185068,0.769231,0.16568,1.718503,22.51666,0.701387,3.166667,3.324074,3.405882,3.624985,2.640415,3.076923,2.650888,3.437007,5.629165,2.805547,1.268139,0.415653,2.243268,9.62485,1.248431
109,4.706198,1.354833,9.239534,79.120952,4.257992,0.499974,0.01547,3.007296,769.845381,0.449829,0.285395,0.008004,-99,-99,-99,194.080692,2194.933956,59.986611,2.254863,184.959971,1.448494,0.116524,5.211752,268.145459,1.411213,3.53544,0.68843,8.150263,115.850379,3.457926,0.042838,0.000097,0.901898,8810.916956,0.042785,0.230468,0.002892,2.083353,1649.213759,0.226389,0.1256,0.001013,1.488571,3893.735997,0.105294,4.378887,1.04417,9.081127,86.800724,4.301392,2.386393,0.365612,6.488532,204.933474,2.000594,0.813924,0.034952,3.931283,463.732471,0.81291,75.427694,315.790258,37.610346,5.516578,73.50077,1.877175,0.204253,5.888378,195.300388,1.768408,43.607996,101.671522,28.727682,9.028182,43.263623,5.650974,1.709245,10.342094,69.326481,5.609324,0.901201,0.042798,4.137344,426.467548,0.900653,0.790687,0.042182,3.712446,652.60798,0.645886,17.122825,15.449904,18.034264,22.44566,17.112403,0.268509,0.003872,2.253525,1435.786541,0.266139
110,6.261573,1.809573,12.071763,101.723711,5.862434,0.528274,0.013713,3.473909,1264.630587,0.475511,0.294784,0.006231,-99,-99,0.234799,309.782392,4397.102367,85.245316,2.402052,296.148531,1.417347,0.08692,5.803793,459.428335,1.389462,3.740991,0.607399,9.427818,186.292627,3.666795,0.035172,0.000052,0.918598,18311.14279,0.035146,0.227113,0.002222,2.324716,2841.009096,0.22323,0.121819,0.000726,1.667936,5910.830708,0.109398,5.450701,1.279719,11.388735,118.375379,5.357526,2.923667,0.418428,8.171183,246.284613,2.625546,0.844125,0.029732,4.500191,762.964283,0.843515,98.390205,423.635391,48.300987,7.191378,96.054174,2.041951,0.188904,6.914168,309.358816,1.937227,68.531921,198.802409,40.474618,9.795535,67.982819,5.722132,1.382481,11.701284,115.815427,5.689046,0.914919,0.034905,4.685501,714.348879,0.914575,0.75909,0.028645,4.146343,989.856465,0.666748,21.958049,20.105002,22.954173,29.764537,21.949798,0.219783,0.002041,2.293037,2972.351272,0.218425
111,5.27467,1.718443,10.237587,99.100797,4.229906,0.575353,0.018859,3.425233,898.137109,0.487652,0.329812,0.010002,-99,-99,0.288341,228.663506,2779.828065,69.517204,2.872681,211.094961,1.715494,0.145997,6.082811,315.112695,1.650743,3.364279,0.535361,8.560364,171.073453,3.298036,0.038504,0.000067,0.920215,13593.3902,0.038478,0.252184,0.002985,2.34576,2055.50173,0.248041,0.13633,0.001004,1.684059,4231.487982,0.120593,5.548059,1.444686,11.002588,93.431897,5.456912,2.999256,0.4858,7.898936,192.340363,2.653038,0.847078,0.032659,4.31619,617.881373,0.846511,80.603275,311.351258,41.832858,7.332824,78.510592,1.954322,0.205496,6.39109,252.572041,1.753624,56.208401,151.200885,34.898706,10.31679,54.41193,6.26435,2.004309,11.614841,91.503893,6.027088,0.911167,0.037803,4.476259,590.012431,0.910368,0.919612,0.054928,4.174325,1230.418952,0.59668,20.045678,18.296852,20.995516,26.818747,20.028092,0.263947,0.003591,2.382808,2115.545618,0.253508
112,4.729203,1.328183,9.30674,78.608231,4.36906,0.524355,0.01711,3.075864,745.913145,0.469009,0.299124,0.00869,-99,-99,-99,186.406432,1996.220135,58.86109,2.359771,178.376306,1.486577,0.120349,5.2911,254.689656,1.460181,3.417049,0.641224,8.014725,120.477548,3.345168,0.043166,0.000098,0.905385,8727.909245,0.04312,0.24012,0.003141,2.126504,1568.558876,0.235878,0.130231,0.001069,1.528247,3260.366406,0.114817,4.562276,1.134066,9.269214,82.55573,4.481677,2.474384,0.385904,6.661474,171.598232,2.181515,0.820155,0.035477,3.946481,459.363644,0.819285,72.341963,290.625869,36.827598,5.796923,70.446898,1.877642,0.203417,5.894056,196.530375,1.775637,43.856384,102.667388,28.813446,8.997427,43.530528,5.60057,1.670289,10.301942,69.364189,5.572008,0.901177,0.042793,4.137318,426.37464,0.900655,0.803665,0.040703,3.784165,558.132286,0.693586,17.122358,15.448133,18.034153,22.440771,17.112448,0.26789,0.00382,2.253099,1422.036914,0.266501
113,4.923496,1.406029,9.690728,83.215848,4.439281,0.513941,0.015892,3.11277,837.204063,0.452128,0.294651,0.008304,-99,-99,0.215599,209.449289,2396.755489,64.021785,2.322047,200.593039,1.472673,0.112019,5.403656,285.006961,1.446883,3.518584,0.647091,8.342414,130.059911,3.441715,0.041204,0.000085,0.907546,10098.7136,0.04116,0.235046,0.002862,2.158268,1765.642819,0.230754,0.127561,0.000981,1.548579,3736.839485,0.111253,4.700922,1.144847,9.652067,88.282141,4.615077,2.55123,0.392559,6.925455,186.841974,2.225054,0.824071,0.034025,4.058669,504.93568,0.823205,78.48489,325.597495,39.346775,5.946357,76.360979,1.880231,0.197238,6.033616,215.286666,1.755887,48.108892,117.381871,30.962286,9.047861,47.754646,5.716153,1.662382,10.671074,76.04315,5.672543,0.905988,0.041092,4.256069,469.437105,0.905424,0.795413,0.038211,3.84005,680.919303,0.66157,18.119769,16.436775,19.03372,23.471855,18.108487,0.259285,0.003413,2.273112,1640.062097,0.257456
114,3.243876,0.962215,6.461093,59.144444,2.695961,0.624555,0.035408,2.850627,312.044312,0.535096,0.369927,0.020763,-99,-99,0.267859,75.56972,430.998656,32.284824,2.930445,73.298109,1.96326,0.283283,5.223851,102.361391,1.935219,2.659648,0.527689,6.068538,80.731973,2.601594,0.057859,0.00024,0.899736,3352.666557,0.057787,0.298967,0.006602,2.037175,646.174511,0.293909,0.166054,0.002402,1.475841,1343.046916,0.143773,4.185535,1.293896,7.622412,46.155322,4.114721,2.324762,0.470841,5.52209,95.931923,2.012828,0.810025,0.046982,3.366505,239.476183,0.809022,41.025942,128.031039,23.772557,5.449037,39.710675,1.717301,0.245078,4.793462,107.89612,1.561454,22.766292,37.214052,17.841588,8.667416,22.708712,5.86531,2.561782,9.015782,36.667271,5.748948,0.877336,0.055155,3.503264,228.665424,0.875929,1.068865,0.094944,3.787282,211.089829,0.980195,12.282699,10.810477,13.108015,16.333245,12.263007,0.382967,0.010715,2.309099,540.202505,0.378791
115,6.668353,1.863039,13.165083,122.884651,6.142359,0.483899,0.010401,3.516318,1690.303921,0.430328,0.270214,0.004891,-99,-99,0.214323,416.580186,7242.283725,104.114526,2.460669,384.257641,1.461099,0.092687,6.180261,575.928369,1.376019,4.083323,0.642552,10.44621,213.865827,3.99966,0.031436,0.000037,0.921136,25625.17331,0.031415,0.210686,0.001708,2.373751,3846.35636,0.206728,0.112978,0.000568,1.699882,8209.060452,0.100863,5.688517,1.244834,12.334371,142.457643,5.581656,3.050393,0.414223,8.832848,304.039276,2.7233,0.848766,0.026716,4.786365,949.080493,0.848218,121.310466,570.791338,56.891569,7.303749,118.44127,2.035589,0.171625,7.295026,381.248637,1.901941,85.021147,281.33581,47.480908,10.943259,81.494746,6.421513,1.775722,12.987508,133.762119,6.113297,0.924608,0.031688,4.995947,884.697929,0.924242,0.783409,0.04011,-99,-99,-99,24.964411,23.100447,25.959701,32.76659,24.954543,0.21886,0.002131,2.390981,3923.563548,0.206359
116,1.436829,0.630459,2.843149,43.434602,0.68908,0.831542,0.161071,2.344739,61.240111,0.57263,0.573594,0.135973,-99,-99,0.194983,12.319506,21.266722,9.728414,5.600895,11.247016,4.65334,4.285218,5.808322,17.59638,3.894059,1.62743,0.343688,3.590024,39.449801,1.594084,0.099571,0.001242,0.892233,549.00445,0.099449,0.446776,0.02553,1.885339,119.490815,0.441933,0.265419,0.010688,1.419341,194.191293,0.238764,3.57421,1.633945,5.332543,14.936352,3.535467,2.123354,0.68404,4.014504,24.273912,1.910116,0.796571,0.079513,2.523617,68.625556,0.795593,14.128314,28.58987,10.37772,6.217989,12.670714,1.31238,0.370553,3.001898,37.272945,0.978834,6.187634,5.239247,6.909632,9.324936,5.671127,9.731826,24.619935,-99,-99,-99,0.835952,0.089778,2.57588,76.607858,0.822291,2.352054,3.063505,-99,-99,-99,6.68762,5.745792,7.28569,9.575982,6.578326,1.082381,0.31821,2.694454,90.732197,0.796699
117,3.118452,0.931725,6.139407,56.104157,2.663409,0.856941,0.071583,3.203522,207.754794,0.716148,0.513368,0.041213,-99,-99,0.443314,50.408285,219.010825,25.233175,4.370323,47.608937,2.487419,0.485866,5.670816,71.613899,2.459469,2.108971,0.352913,5.215629,94.178484,2.076196,0.064444,0.00032,0.915163,2790.368503,0.064406,0.378346,0.011247,2.211834,463.498213,0.374302,0.210719,0.003876,1.625785,828.863003,0.195737,4.918501,1.90069,7.974881,35.653709,4.865931,2.739352,0.6551,5.861852,63.758693,2.544582,0.837771,0.054053,3.299666,214.643731,0.837273,28.656431,67.429108,19.141472,7.335997,27.722017,1.804527,0.294962,4.718541,94.916838,1.613991,19.60048,30.372829,15.908475,9.797234,19.336592,5.713658,2.590101,8.585982,33.927452,5.628964,0.86119,0.057313,3.344047,217.707556,0.859223,1.371471,0.160636,4.151271,130.606904,1.272964,11.195473,9.685908,12.057134,16.746735,11.169898,0.425708,0.014165,2.347819,433.855664,0.422348
118,3.636442,1.114624,7.252623,69.104074,2.914938,0.688519,0.042635,3.146628,375.355759,0.55334,0.419479,0.028593,-99,-99,0.166285,93.162042,614.804083,37.984013,3.448978,87.218091,2.19003,0.320589,5.871368,120.010965,2.120187,2.583393,0.437543,6.390511,112.213754,2.521728,0.052409,0.000172,0.915507,4817.942528,0.05236,0.320767,0.006669,2.25496,767.870298,0.314836,0.178073,0.002409,1.637252,1536.761907,0.155725,5.132279,1.707339,9.01984,47.991894,5.037383,2.849169,0.616682,6.549008,96.047619,2.491606,0.838538,0.044026,3.662027,301.121408,0.837764,44.767545,134.53503,26.511095,6.867932,43.074666,1.735016,0.230657,5.116369,137.864996,1.538068,29.743031,57.324074,21.698394,9.000975,29.070131,6.290939,2.902227,9.882145,47.159335,5.954897,0.891561,0.049846,3.775301,295.827198,0.890044,1.176851,0.119912,-99,-99,-99,14.264984,12.760625,15.101205,18.4892,14.240709,0.364764,0.009735,2.381023,776.278134,0.346203
119,1.711132,0.467988,3.405253,27.952485,1.597338,1.023266,0.173672,2.618513,47.37621,0.931651,0.640461,0.093002,-99,-99,-99,10.697792,17.642424,8.564733,5.236208,10.25144,3.018926,1.310837,4.593002,16.028848,3.008321,1.372633,0.273696,3.093455,37.170154,1.361635,0.114844,0.001886,0.896496,423.731559,0.114786,0.503154,0.036412,1.875085,96.173086,0.501387,0.301581,0.013913,1.439178,160.178832,0.289931,3.522081,1.784194,4.96101,13.739012,3.509708,2.111067,0.681736,3.807706,22.88269,2.029516,0.80391,0.092417,2.371906,60.53308,0.8035,9.473037,13.646507,8.076719,5.784702,9.161963,1.526017,0.368699,3.220399,31.277993,1.433424,6.170347,5.506681,6.561548,8.247645,6.130303,4.691985,3.171428,5.724799,10.759574,4.671659,0.781998,0.088095,2.337139,64.557447,0.77861,1.809486,0.500867,3.525251,26.696472,1.739585,5.473983,4.316665,6.18349,9.222492,5.450268,0.689065,0.067898,2.195958,70.621926,0.688714
120,5.908527,1.777616,11.308285,103.59885,5.087585,0.602917,0.018705,3.629782,1011.546082,0.540601,0.337671,0.008642,-99,-99,-99,231.977092,2547.633751,72.249215,2.824265,222.005306,1.785332,0.154302,6.333333,361.64175,1.707413,3.327007,0.498577,8.707893,193.185879,3.266536,0.037189,0.00006,0.924731,15988.28005,0.03717,0.257485,0.002979,2.42355,2307.194078,0.253288,0.138195,0.000971,1.743859,4689.747112,0.126142,5.922153,1.575756,11.622938,100.312786,5.825621,3.178479,0.513587,8.363255,203.902048,2.901269,0.855348,0.031842,4.434853,695.142611,0.854906,82.310033,308.035862,43.260379,7.94583,80.425594,2.042037,0.197966,6.762662,283.778575,1.929132,59.502815,159.667013,36.777435,10.164284,57.985631,6.545958,2.307277,12.033596,105.250209,6.11008,0.911216,0.036132,4.57749,662.405361,0.910821,0.924552,0.054514,4.38621,890.459661,0.755605,20.957963,19.113893,21.95287,28.800233,20.948879,0.263736,0.003775,2.413987,2587.656934,0.245713
121,7.019889,2.135738,13.552235,124.676194,5.989144,0.442371,0.008315,3.427911,1984.464525,0.395154,0.2481,0.003959,-99,-99,0.19869,480.067009,9060.679481,114.517104,2.071625,456.498204,1.309244,0.068892,5.983958,703.055144,1.252937,4.419187,0.731075,11.058506,212.060257,4.31675,0.030078,0.000032,0.917503,28716.91783,0.030052,0.19396,0.001398,2.318606,4508.786082,0.190031,0.104762,0.000482,1.650941,11450.06691,0.087974,5.430873,1.095952,12.268908,161.028074,5.320873,2.933341,0.377902,8.73596,408.930961,2.463259,0.842172,0.025373,4.854967,1025.604208,0.841447,137.798674,713.739044,61.720107,6.877934,134.332371,2.035401,0.165104,7.431861,408.721322,1.905645,90.253339,300.235731,50.030432,10.067147,88.409008,6.305967,1.574928,13.161079,148.471541,6.090255,0.927307,0.030733,5.095092,944.70262,0.926975,0.706824,0.028481,-99,-99,-99,25.964599,24.094303,26.960691,33.739379,25.955305,0.203944,0.001672,2.364405,4546.365342,0.196296
122,0.807767,0.267317,1.740694,29.070454,0.439296,0.963955,0.348721,1.985514,21.314752,0.646141,0.778846,0.382119,-99,-99,-99,2.734787,1.603015,3.668581,7.14396,2.652348,6.897013,12.572659,5.534265,6.366825,5.192382,1.107168,0.256463,2.338474,20.819071,1.079766,0.155713,0.004867,0.881956,125.1224,0.155426,0.573635,0.066661,1.690831,33.441634,0.569928,0.388221,0.038388,1.345902,48.632337,0.337013,2.868177,1.666519,3.780813,6.688327,2.849641,1.941106,0.959697,3.009528,9.726467,1.685064,0.778566,0.121685,1.972114,25.02448,0.77713,5.791271,8.258295,5.145087,6.739709,4.647899,1.119545,0.370109,2.241357,16.691469,0.904938,2.086434,1.067498,3.141231,8.873293,1.867598,10.500949,35.169601,-99,-99,-99,0.776091,0.125241,1.958771,29.655085,0.757872,3.902644,5.018591,-99,-99,-99,3.880455,3.13102,4.379945,5.931017,3.789362,1.914019,0.936423,2.956213,18.25057,1.565375
123,0.575758,0.237833,1.218544,24.75,0.242424,1,1,-99,-99,0,1,1,-99,-99,0,1.181818,0.355372,2.169722,9.526279,1.172258,9.5,45.25,-99,-99,-99,0.870662,0.197156,1.855324,16.155816,0.849517,0.195584,0.009593,0.884162,59.55393,0.195291,0.666667,0.111111,1.632993,18,0.666667,0.5,0.083333,1.366025,20.78461,0.438691,2.666667,1.777778,3.265986,4.5,2.666667,2,1.333333,2.732051,5.196152,1.754765,0.782334,0.153489,1.768324,14.888483,0.781163,3.692308,5.183432,-99,-99,-99,0.923077,0.497041,1.664101,13,0.532939,1.171717,0.442404,2.100501,8.874572,1.045308,12.230769,72.550296,-99,-99,-99,0.769231,0.16568,1.718503,22.51666,0.701387,5.75,10.5625,4.461473,6.196773,3.810996,3.076923,2.650888,3.437007,5.629165,2.805547,2.735016,2.159729,3.214646,7.019645,2.395379
124,2.414037,0.622354,4.872202,41.006586,2.333221,0.742917,0.063311,2.67508,139.70746,0.686445,0.450722,0.036051,-99,-99,-99,33.064922,120.445983,17.976303,3.445057,31.606803,2.235205,0.51581,4.707873,44.599564,2.197096,2.080612,0.454624,4.534326,51.942959,2.032302,0.079194,0.000629,0.889513,1252.682894,0.079051,0.360828,0.013411,1.892192,276.128547,0.355193,0.207843,0.005274,1.3875,609.51251,0.172367,3.608282,1.341084,5.983637,27.612855,3.551932,2.078431,0.527445,4.38766,60.951251,1.723667,0.791939,0.062934,2.812887,125.268289,0.790514,22.359299,53.481152,14.830591,4.963458,21.641907,1.652491,0.287819,4.035726,59.61878,1.603153,12.28876,15.268898,11.070114,8.337238,12.220732,5.175198,2.70192,7.186108,19.644404,5.152983,0.834751,0.069828,2.888436,121.210615,0.833859,1.28425,0.200583,3.450865,95.15796,1.063939,8.347509,6.982836,9.134036,12.121061,8.338587,0.490916,0.024336,2.212987,202.736906,0.488556
125,2.612165,0.698247,5.269199,44.82172,2.430194,0.69348,0.05165,2.693102,174.74616,0.622198,0.411212,0.028135,-99,-99,0.427874,43.902382,196.812657,21.646564,3.289772,41.322547,2.081797,0.407261,4.764735,57.431076,2.045753,2.262009,0.483853,4.963269,57.541662,2.217055,0.072215,0.000475,0.890968,1661.278472,0.072116,0.336634,0.010606,1.917208,357.248466,0.33168,0.189716,0.003927,1.40418,699.896321,0.168031,3.70297,1.283369,6.358658,32.477133,3.648478,2.086873,0.475191,4.657138,63.626938,1.848345,0.794363,0.057519,2.955005,151.025316,0.79328,27.036576,70.755145,17.109964,4.995392,26.200082,1.66594,0.281928,4.21267,69.957715,1.557061,15.029957,21.054621,12.81454,8.572153,14.821511,5.237339,2.508078,7.584746,23.396883,5.22243,0.848551,0.065703,3.053729,145.570718,0.846946,1.173474,0.151146,3.48431,111.513484,1.027238,9.33406,7.950047,10.128073,13.233702,9.316406,0.446591,0.018312,2.213744,267.308964,0.444461
126,1.822102,0.495997,3.715353,37.188644,1.62231,0.903523,0.120034,2.629526,73.064744,0.823123,0.580846,0.080435,-99,-99,-99,15.508382,34.018966,10.928122,4.96413,14.284361,3.311012,1.820411,4.998217,21.840437,2.976723,1.644215,0.354139,3.606239,42.240329,1.607675,0.099309,0.001237,0.890965,637.906586,0.099144,0.437415,0.024509,1.864702,144.402669,0.431815,0.263196,0.010549,1.396637,292.03837,0.218315,3.499319,1.568551,5.274175,18.050334,3.454518,2.105568,0.675129,3.950285,36.504796,1.746521,0.794473,0.079152,2.520029,79.738323,0.793151,13.584365,24.992655,10.320622,5.372115,13.048799,1.579297,0.333953,3.521004,39.771407,1.518258,7.308485,7.044107,7.573786,9.375348,6.998066,6.046592,6.238005,6.71664,13.048435,5.303199,0.802588,0.080865,2.53253,81.292914,0.80083,2.033024,1.196655,-99,-99,-99,6.420703,5.175359,7.163075,10.161614,6.406642,0.747456,0.092422,2.378418,96.997315,0.676743
